epoch,step,train_acc,train_loss,val_acc,val_loss
27,1399,0.8347491025924683,0.43391746282577515,,
28,1449,,,0.8685998916625977,0.3489440381526947
28,1449,0.835768461227417,0.43689581751823425,,
29,1499,,,0.8726778626441956,0.34522607922554016
29,1499,0.8389398455619812,0.42675071954727173,,
30,1549,,,0.8726778626441956,0.3416163921356201
30,1549,0.8323705792427063,0.4240156412124634,,
31,1599,,,0.8740371465682983,0.3387796878814697
31,1599,0.8312379717826843,0.4253251552581787,,
32,1649,,,0.8776620030403137,0.33570045232772827
32,1649,0.8366745710372925,0.41916829347610474,,
33,1699,,,0.8776620030403137,0.33545634150505066
33,1699,0.8386000394821167,0.40932580828666687,,
34,1749,,,0.8790212869644165,0.3312084972858429
34,1749,0.8448295593261719,0.40567269921302795,,
35,1799,,,0.879474401473999,0.3288871645927429
35,1799,0.8363348245620728,0.4107374846935272,,
36,1849,,,0.8772088885307312,0.32589268684387207
36,1849,0.8446030020713806,0.40456363558769226,,
37,1899,,,0.879474401473999,0.3245815336704254
37,1899,0.8472080826759338,0.3966656029224396,,
38,1949,,,0.8772088885307312,0.32126113772392273
38,1949,0.8504927158355713,0.395982950925827,,
39,1999,,,0.8790212869644165,0.3190872073173523
39,1999,0.8440366983413696,0.3980260491371155,,
40,2049,,,0.8790212869644165,0.31915083527565
40,2049,0.8494732975959778,0.3980472683906555,,
41,2099,,,0.8790212869644165,0.31768539547920227
41,2099,0.848453938961029,0.3930613398551941,,
42,2149,,,0.8781151175498962,0.31596124172210693
42,2149,0.8468682765960693,0.3950965106487274,,
43,2199,,,0.878568172454834,0.315591424703598
43,2199,0.8503794074058533,0.38770705461502075,,
44,2249,,,0.8799275159835815,0.31523457169532776
44,2249,0.8577415347099304,0.3837270140647888,,
45,2299,,,0.8776620030403137,0.313003808259964
45,2299,0.8507192134857178,0.38860636949539185,,
46,2349,,,0.878568172454834,0.31270352005958557
46,2349,0.8525314331054688,0.3833755552768707,,
47,2399,,,0.8767557740211487,0.31062594056129456
47,2399,0.855702817440033,0.3830499053001404,,
48,2449,,,0.8776620030403137,0.31078436970710754
48,2449,0.8568354249000549,0.38492462038993835,,
49,2499,,,0.879474401473999,0.3107868432998657
49,2499,0.8563823699951172,0.37465572357177734,,
50,2549,,,0.8781151175498962,0.3101324737071991
50,2549,0.8553630113601685,0.38366633653640747,,
51,2599,,,0.8758495450019836,0.30778855085372925
51,2599,0.8542304039001465,0.3793047368526459,,
52,2649,,,0.8763026595115662,0.30637282133102417
52,2649,0.8579680323600769,0.3739320635795593,,
53,2699,,,0.8753964900970459,0.30625641345977783
53,2699,0.8604598641395569,0.3738418221473694,,
54,2749,,,0.8781151175498962,0.30599522590637207
54,2749,0.8578547835350037,0.37519145011901855,,
55,2799,,,0.878568172454834,0.3038376569747925
55,2799,0.8597802519798279,0.3709474205970764,,
56,2849,,,0.8781151175498962,0.30347585678100586
56,2849,0.8559293150901794,0.3691997528076172,,
57,2899,,,0.8790212869644165,0.3018094599246979
57,2899,0.8638577461242676,0.36613407731056213,,
58,2949,,,0.878568172454834,0.3017911911010742
58,2949,0.8596670031547546,0.37061917781829834,,
59,2999,,,0.8776620030403137,0.3029000461101532
59,2999,0.8631781339645386,0.35938766598701477,,
60,3049,,,0.8790212869644165,0.3016810715198517
60,3049,0.8619322776794434,0.36430829763412476,,
61,3099,,,0.878568172454834,0.3008280396461487
61,3099,0.8645372986793518,0.358978271484375,,
62,3149,,,0.879474401473999,0.300676167011261
62,3149,0.8638577461242676,0.35758572816848755,,
63,3199,,,0.8808336853981018,0.2993992865085602
63,3199,0.8605731129646301,0.3631138801574707,,
64,3249,,,0.8803806304931641,0.2990570068359375
64,3249,0.8611394166946411,0.35765472054481506,,
65,3299,,,0.8826461434364319,0.2983641028404236
65,3299,0.8601200580596924,0.3647290766239166,,
66,3349,,,0.8799275159835815,0.2976151704788208
66,3349,0.865330159664154,0.35608938336372375,,
67,3399,,,0.8803806304931641,0.29688864946365356
67,3399,0.8638577461242676,0.35164597630500793,,
68,3449,,,0.8808336853981018,0.29584720730781555
68,3449,0.8647638559341431,0.3504685163497925,,
69,3499,,,0.8840054273605347,0.29444730281829834
69,3499,0.8649903535842896,0.35420387983322144,,
70,3549,,,0.8826461434364319,0.29442575573921204
70,3549,0.8637444972991943,0.3605186641216278,,
71,3599,,,0.8849116563796997,0.29462066292762756
71,3599,0.8649903535842896,0.3545841574668884,,
72,3649,,,0.8840054273605347,0.29387152194976807
72,3649,0.8652169108390808,0.35381850600242615,,
73,3699,,,0.8830992579460144,0.29318320751190186
73,3699,0.8663495182991028,0.348737508058548,,
74,3749,,,0.8844585418701172,0.29275068640708923
74,3749,0.8648771047592163,0.35022979974746704,,
75,3799,,,0.8821930289268494,0.2927858531475067
75,3799,0.8679352402687073,0.34911444783210754,,
76,3849,,,0.8821930289268494,0.2911316156387329
76,3849,0.8725789785385132,0.3375425338745117,,
77,3899,,,0.88581782579422,0.2906402051448822
77,3899,0.8634046912193298,0.3506964445114136,,
78,3949,,,0.8840054273605347,0.2904747724533081
78,3949,0.8669158220291138,0.3417808413505554,,
79,3999,,,0.8853647708892822,0.2893233299255371
79,3999,0.8674821853637695,0.347295343875885,,
80,4049,,,0.8849116563796997,0.288943350315094
80,4049,0.8691810965538025,0.35333722829818726,,
81,4099,,,0.8853647708892822,0.2885260283946991
81,4099,0.8666893243789673,0.3428729772567749,,
82,4149,,,0.8853647708892822,0.2883169949054718
82,4149,0.8697474002838135,0.3439560532569885,,
83,4199,,,0.8853647708892822,0.2883329689502716
83,4199,0.867708683013916,0.3483397364616394,,
84,4249,,,0.8835523128509521,0.2875191271305084
84,4249,0.8711065649986267,0.34211015701293945,,
85,4299,,,0.8862709403038025,0.2861023545265198
85,4299,0.8669158220291138,0.34220796823501587,,
86,4349,,,0.8862709403038025,0.28654080629348755
86,4349,0.868841290473938,0.3382890522480011,,
87,4399,,,0.8862709403038025,0.2850351929664612
87,4399,0.8716728687286377,0.339046835899353,,
88,4449,,,0.88581782579422,0.28425878286361694
88,4449,0.8692943453788757,0.3387003540992737,,
89,4499,,,0.8871771693229675,0.28348520398139954
89,4499,0.8745044469833374,0.34022054076194763,,
90,4549,,,0.8894426822662354,0.2830048203468323
90,4549,0.8723524808883667,0.33587148785591125,,
91,4599,,,0.8871771693229675,0.28240400552749634
91,4599,0.8725789785385132,0.3292398750782013,,
92,4649,,,0.88763028383255,0.2832435965538025
92,4649,0.870653510093689,0.33329325914382935,,
93,4699,,,0.88763028383255,0.2820432186126709
93,4699,0.8725789785385132,0.3310108482837677,,
94,4749,,,0.8880833983421326,0.28050050139427185
94,4749,0.8740513920783997,0.33601680397987366,,
95,4799,,,0.8880833983421326,0.2796103060245514
95,4799,0.8764299750328064,0.32808321714401245,,
96,4849,,,0.8880833983421326,0.27759847044944763
96,4849,0.8728055357933044,0.3352717459201813,,
97,4899,,,0.8889895677566528,0.27760449051856995
97,4899,0.8771095275878906,0.3218836784362793,,
98,4949,,,0.8880833983421326,0.2771865427494049
98,4949,0.8775625824928284,0.32656702399253845,,
99,4999,,,0.8889895677566528,0.2760513424873352
99,4999,0.8782421350479126,0.31835952401161194,,
100,5049,,,0.8880833983421326,0.27595704793930054
100,5049,0.8725789785385132,0.3301743268966675,,
101,5099,,,0.8908019661903381,0.275801420211792
101,5099,0.8780156373977661,0.3230162560939789,,
102,5149,,,0.8898957967758179,0.27467742562294006
102,5149,0.8799411058425903,0.32136470079421997,,
103,5199,,,0.8898957967758179,0.2734949588775635
103,5199,0.8763166666030884,0.3245450556278229,,
104,5249,,,0.8912550806999207,0.2724345028400421
104,5249,0.8781288862228394,0.3227720260620117,,
105,5299,,,0.8894426822662354,0.27406737208366394
105,5299,0.8763166666030884,0.3220953047275543,,
106,5349,,,0.8912550806999207,0.27112749218940735
106,5349,0.8802809119224548,0.31806522607803345,,
107,5399,,,0.8903489112854004,0.2701227366924286
107,5399,0.8793748021125793,0.32390832901000977,,
108,5449,,,0.8935205936431885,0.2691764831542969
108,5449,0.8824328780174255,0.3096790611743927,,
109,5499,,,0.8921613097190857,0.2675907015800476
109,5499,0.8803941607475281,0.31572455167770386,,
110,5549,,,0.8935205936431885,0.26619577407836914
110,5549,0.8846981525421143,0.3107526898384094,,
111,5599,,,0.894879937171936,0.26659074425697327
111,5599,0.8810737133026123,0.31501901149749756,,
112,5649,,,0.8912550806999207,0.2644132971763611
112,5649,0.8835655450820923,0.3106532096862793,,
113,5699,,,0.8953330516815186,0.2621381878852844
113,5699,0.8796012997627258,0.31693539023399353,,
114,5749,,,0.8926144242286682,0.2623475193977356
114,5749,0.8805074095726013,0.3055582642555237,,
115,5799,,,0.893973708152771,0.26100262999534607
115,5799,0.8844716548919678,0.3034825623035431,,
116,5849,,,0.8944268226623535,0.25974607467651367
116,5849,0.8848114013671875,0.3067711889743805,,
117,5899,,,0.8957861065864563,0.25861138105392456
117,5899,0.8836787939071655,0.3029235005378723,,
118,5949,,,0.8962392210960388,0.2569500803947449
118,5949,0.8828859329223633,0.30710506439208984,,
119,5999,,,0.8953330516815186,0.25573021173477173
119,5999,0.8828859329223633,0.3084047734737396,,
120,6049,,,0.8971454501152039,0.25379446148872375
120,6049,0.8844716548919678,0.3020555377006531,,
121,6099,,,0.8966923356056213,0.25286057591438293
121,6099,0.8834522366523743,0.2994420528411865,,
122,6149,,,0.8985047340393066,0.2509543001651764
122,6149,0.887529730796814,0.3013129234313965,,
123,6199,,,0.9003171920776367,0.249034583568573
123,6199,0.8866236209869385,0.30247122049331665,,
124,6249,,,0.8975985646247864,0.24873803555965424
124,6249,0.8856042623519897,0.2954751253128052,,
125,6299,,,0.9007702469825745,0.2471206784248352
125,6299,0.886963427066803,0.2980102598667145,,
126,6349,,,0.9003171920776367,0.24577577412128448
126,6349,0.886397123336792,0.2976418435573578,,
127,6399,,,0.9034888744354248,0.24334901571273804
127,6399,0.8870766758918762,0.29571422934532166,,
128,6449,,,0.9016764760017395,0.2414161115884781
128,6449,0.8910408616065979,0.2880186140537262,,
129,6499,,,0.9034888744354248,0.239157035946846
129,6499,0.8907011151313782,0.289625883102417,,
130,6549,,,0.9062075018882751,0.23618634045124054
130,6549,0.8877562284469604,0.29593828320503235,,
131,6599,,,0.9057544469833374,0.23482099175453186
131,6599,0.8903613090515137,0.29160982370376587,,
132,6649,,,0.9071137309074402,0.23242142796516418
132,6649,0.8955714106559753,0.2803817689418793,,
133,6699,,,0.9066606163978577,0.2309768944978714
133,6699,0.8969305753707886,0.2844542860984802,,
134,6749,,,0.9066606163978577,0.22962486743927002
134,6749,0.8908143639564514,0.2824656069278717,,
135,6799,,,0.9066606163978577,0.2276194840669632
135,6799,0.8927398324012756,0.28212568163871765,,
136,6849,,,0.9075668454170227,0.2260168492794037
136,6849,0.8911541700363159,0.2816859781742096,,
137,6899,,,0.908473014831543,0.22393441200256348
137,6899,0.8938724398612976,0.27989283204078674,,
138,6949,,,0.9125509858131409,0.2211270034313202
138,6949,0.8998754024505615,0.2724546194076538,,
139,6999,,,0.9130041003227234,0.21859396994113922
139,6999,0.8950051069259644,0.2803007960319519,,
140,7049,,,0.9170820116996765,0.21459490060806274
140,7049,0.9023671746253967,0.2615364193916321,,
141,7099,,,0.9184412956237793,0.21300597488880157
141,7099,0.8970438241958618,0.27463313937187195,,
142,7149,,,0.916628897190094,0.2125219702720642
142,7149,0.899535596370697,0.27037274837493896,,
143,7199,,,0.9193475246429443,0.20952339470386505
143,7199,0.9011213183403015,0.26280492544174194,,
144,7249,,,0.9170820116996765,0.2077731192111969
144,7249,0.9033865928649902,0.26319506764411926,,
145,7299,,,0.9216130375862122,0.20476840436458588
145,7299,0.9012345671653748,0.26416245102882385,,
146,7349,,,0.9184412956237793,0.20378707349300385
146,7349,0.899535596370697,0.26376762986183167,,
147,7399,,,0.9207068681716919,0.20140168070793152
147,7399,0.8974968791007996,0.26863059401512146,,
148,7449,,,0.9211599230766296,0.19945846498012543
148,7449,0.900781512260437,0.2596222162246704,,
149,7499,,,0.9234254360198975,0.19785834848880768
149,7499,0.9030467867851257,0.2556449770927429,,
150,7549,,,0.9234254360198975,0.19564975798130035
150,7549,0.9030467867851257,0.2576098144054413,,
151,7599,,,0.9234254360198975,0.19408679008483887
151,7599,0.9065579175949097,0.24806025624275208,,
152,7649,,,0.9261440634727478,0.19263893365859985
152,7649,0.9024804830551147,0.2538824677467346,,
153,7699,,,0.9279565215110779,0.1897720992565155
153,7699,0.9062181711196899,0.24854181706905365,,
154,7749,,,0.9279565215110779,0.18802548944950104
154,7749,0.9071242213249207,0.24608877301216125,,
155,7799,,,0.9302220344543457,0.1855068802833557
155,7799,0.9048590064048767,0.25054219365119934,,
156,7849,,,0.9302220344543457,0.18306951224803925
156,7849,0.9102956056594849,0.2374337613582611,,
157,7899,,,0.9293158054351807,0.18270304799079895
157,7899,0.9064446687698364,0.24452272057533264,,
158,7949,,,0.931128203868866,0.18020518124103546
158,7949,0.9092762470245361,0.24211689829826355,,
159,7999,,,0.932034432888031,0.18008220195770264
159,7999,0.9115415215492249,0.2434677928686142,,
160,8049,,,0.932940661907196,0.1778772920370102
160,8049,0.9061048626899719,0.24298258125782013,,
161,8099,,,0.9333937764167786,0.1765485405921936
161,8099,0.9080303311347961,0.24316054582595825,,
162,8149,,,0.9315813183784485,0.17551417648792267
162,8149,0.9097293019294739,0.23683485388755798,,
163,8199,,,0.9347530603408813,0.17456310987472534
163,8199,0.9107486605644226,0.2400999367237091,,
164,8249,,,0.9370185732841492,0.17282994091510773
164,8249,0.9091629981994629,0.23724733293056488,,
165,8299,,,0.9383779168128967,0.17082738876342773
165,8299,0.9108619093894958,0.23787426948547363,,
166,8349,,,0.9379248023033142,0.16953419148921967
166,8349,0.9153924584388733,0.22549566626548767,,
167,8399,,,0.9379248023033142,0.16775624454021454
167,8399,0.9097293019294739,0.237482488155365,,
168,8449,,,0.940190315246582,0.16720421612262726
168,8449,0.9110884666442871,0.2361552119255066,,
169,8499,,,0.9379248023033142,0.1667933613061905
169,8499,0.9102956056594849,0.2352973371744156,,
170,8549,,,0.9397372007369995,0.16535888612270355
170,8549,0.9172046780586243,0.2277345359325409,,
171,8599,,,0.940190315246582,0.16471144556999207
171,8599,0.9115415215492249,0.2340380847454071,,
172,8649,,,0.9397372007369995,0.16414685547351837
172,8649,0.9134669899940491,0.230498805642128,,
173,8699,,,0.939284086227417,0.16345232725143433
173,8699,0.9166383743286133,0.22620946168899536,,
174,8749,,,0.9424558281898499,0.161871999502182
174,8749,0.9161853194236755,0.2278892546892166,,
175,8799,,,0.9420027136802673,0.16156871616840363
175,8799,0.915165901184082,0.22288356721401215,,
176,8849,,,0.9433620572090149,0.15999625623226166
176,8849,0.917657732963562,0.22035862505435944,,
177,8899,,,0.9429089426994324,0.16012854874134064
177,8899,0.9190168976783752,0.22339613735675812,,
178,8949,,,0.9438151121139526,0.15887920558452606
178,8949,0.9159587621688843,0.22400406002998352,,
179,8999,,,0.9451744556427002,0.15733300149440765
179,8999,0.9191301465034485,0.21605248749256134,,
180,9049,,,0.9456275701522827,0.1561870574951172
180,9049,0.9186770915985107,0.22092147171497345,,
181,9099,,,0.9460806250572205,0.1549103856086731
181,9099,0.9216219186782837,0.2179199755191803,,
182,9149,,,0.9456275701522827,0.15513354539871216
182,9149,0.9213954210281372,0.2171543687582016,,
183,9199,,,0.9460806250572205,0.15500538051128387
183,9199,0.9161853194236755,0.21948669850826263,,
184,9249,,,0.947439968585968,0.15423272550106049
184,9249,0.916978120803833,0.21518900990486145,,
185,9299,,,0.9456275701522827,0.1539519727230072
185,9299,0.918790340423584,0.21400615572929382,,
186,9349,,,0.9460806250572205,0.15298040211200714
186,9349,0.9212821125984192,0.21568800508975983,,
187,9399,,,0.9451744556427002,0.15346303582191467
187,9399,0.921848475933075,0.21234773099422455,,
188,9449,,,0.947439968585968,0.1522311270236969
188,9449,0.9258126616477966,0.21468941867351532,,
189,9499,,,0.9478930830955505,0.15164229273796082
189,9499,0.9213954210281372,0.21258963644504547,,
190,9549,,,0.9483461976051331,0.15050238370895386
190,9549,0.9259259104728699,0.2068842202425003,,
191,9599,,,0.9492523670196533,0.14935320615768433
191,9599,0.9221882224082947,0.21108540892601013,,
192,9649,,,0.9487992525100708,0.1491919457912445
192,9649,0.9213954210281372,0.2125256508588791,,
193,9699,,,0.9497054815292358,0.1480688899755478
193,9699,0.9213954210281372,0.20963487029075623,,
194,9749,,,0.9492523670196533,0.14861999452114105
194,9749,0.9260391592979431,0.21053670346736908,,
195,9799,,,0.9497054815292358,0.1477632224559784
195,9799,0.9220749735832214,0.20523881912231445,,
196,9849,,,0.9492523670196533,0.14729194343090057
196,9849,0.9254728555679321,0.2033146172761917,,
197,9899,,,0.9497054815292358,0.14793500304222107
197,9899,0.9245667457580566,0.2068956047296524,,
198,9949,,,0.9510647654533386,0.14570029079914093
198,9949,0.9240004420280457,0.2055332511663437,,
199,9999,,,0.9487992525100708,0.146876722574234
199,9999,0.9287574887275696,0.19875431060791016,,
