epoch,step,train_acc,train_loss,val_acc,val_loss
72,4379,0.6042587161064148,0.8016180396080017,,
73,4439,,,0.6107838749885559,0.7952508926391602
73,4439,0.608562707901001,0.8021954894065857,,
74,4499,,,0.611690104007721,0.7953171730041504
74,4499,0.6072035431861877,0.7985500693321228,,
75,4559,,,0.6107838749885559,0.7954559326171875
75,4559,0.6125268936157227,0.7975289821624756,,
76,4619,,,0.6112369894981384,0.7952457666397095
76,4619,0.6066372394561768,0.796960711479187,,
77,4679,,,0.6121431589126587,0.7953643202781677
77,4679,0.6042587161064148,0.8002981543540955,,
78,4739,,,0.6107838749885559,0.7952418923377991
78,4739,0.6053913235664368,0.8001229763031006,,
79,4799,,,0.6103307604789734,0.7952192425727844
79,4799,0.6112809777259827,0.7971621155738831,,
80,4859,,,0.6121431589126587,0.7951642274856567
80,4859,0.6112809777259827,0.7976656556129456,,
81,4919,,,0.611690104007721,0.7951499223709106
81,4919,0.6098085641860962,0.7984188199043274,,
82,4979,,,0.6125962734222412,0.7950604557991028
82,4979,0.6112809777259827,0.7966065406799316,,
83,5039,,,0.611690104007721,0.7950556874275208
83,5039,0.6074300408363342,0.7952977418899536,,
84,5099,,,0.6125962734222412,0.794978141784668
84,5099,0.6040321588516235,0.797740638256073,,
85,5159,,,0.6144086718559265,0.7951245903968811
85,5159,0.6101483702659607,0.7986108064651489,,
86,5219,,,0.6107838749885559,0.7953305244445801
86,5219,0.6092422604560852,0.7964003682136536,,
87,5279,,,0.6103307604789734,0.7952588796615601
87,5279,0.6076565980911255,0.7968515157699585,,
88,5339,,,0.6112369894981384,0.7950412631034851
88,5339,0.6112809777259827,0.797996997833252,,
89,5399,,,0.6125962734222412,0.7951500415802002
89,5399,0.607883095741272,0.7976506352424622,,
90,5459,,,0.6103307604789734,0.7952374815940857
90,5459,0.6086759567260742,0.7959210276603699,,
91,5519,,,0.6130493879318237,0.7952330708503723
91,5519,0.6125268936157227,0.7975720167160034,,
92,5579,,,0.6121431589126587,0.7952879071235657
92,5579,0.6101483702659607,0.7991327047348022,,
93,5639,,,0.6135025024414062,0.7953590750694275
93,5639,0.6109412312507629,0.7955145239830017,,
94,5699,,,0.6139556169509888,0.7952655553817749
94,5699,0.6039189100265503,0.7943373918533325,,
95,5759,,,0.6162211298942566,0.795264720916748
95,5759,0.607883095741272,0.7967981100082397,,
96,5819,,,0.6135025024414062,0.7953459620475769
96,5819,0.6082229018211365,0.7964152097702026,,
97,5879,,,0.6157680153846741,0.7953893542289734
97,5879,0.6106014251708984,0.7954691052436829,,
98,5939,,,0.6130493879318237,0.795421302318573
98,5939,0.6100351214408875,0.7953153848648071,,
99,5999,,,0.6130493879318237,0.7951626181602478
99,5999,0.6130931973457336,0.793942391872406,,
100,6059,,,0.6125962734222412,0.7951993346214294
100,6059,0.6083361506462097,0.7974499464035034,,
101,6119,,,0.6139556169509888,0.7953575849533081
101,6119,0.6069769859313965,0.7959328889846802,,
102,6179,,,0.611690104007721,0.7951855659484863
102,6179,0.6107146739959717,0.7946673631668091,,
103,6239,,,0.6121431589126587,0.795204758644104
103,6239,0.6118473410606384,0.7967004776000977,,
104,6299,,,0.6121431589126587,0.7952100038528442
104,6299,0.60799640417099,0.7991456985473633,,
105,6359,,,0.6139556169509888,0.7951881885528564
105,6359,0.6027862429618835,0.7951827049255371,,
106,6419,,,0.6144086718559265,0.795231819152832
106,6419,0.6112809777259827,0.7941410541534424,,
107,6479,,,0.6171272993087769,0.7953047156333923
107,6479,0.6056178212165833,0.7966241836547852,,
108,6539,,,0.6139556169509888,0.7954713702201843
108,6539,0.6127534508705139,0.7897267937660217,,
109,6599,,,0.6144086718559265,0.7955392599105835
109,6599,0.6059576272964478,0.7972109317779541,,
110,6659,,,0.6135025024414062,0.7953331470489502
110,6659,0.604938268661499,0.7958211898803711,,
111,6719,,,0.6121431589126587,0.7954772114753723
111,6719,0.6101483702659607,0.7921009659767151,,
112,6779,,,0.6139556169509888,0.7954076528549194
112,6779,0.610374927520752,0.7942596077919006,,
113,6839,,,0.6139556169509888,0.7955214381217957
113,6839,0.6095820665359497,0.7974463701248169,,
114,6899,,,0.6125962734222412,0.7954096794128418
114,6899,0.6130931973457336,0.7941280007362366,,
115,6959,,,0.6130493879318237,0.7953135371208191
115,6959,0.6164910793304443,0.7937744855880737,,
116,7019,,,0.6139556169509888,0.7951030135154724
116,7019,0.60675048828125,0.7941306233406067,,
117,7079,,,0.6144086718559265,0.7949530482292175
117,7079,0.6158115267753601,0.7909048795700073,,
118,7139,,,0.6144086718559265,0.7952762246131897
118,7139,0.6095820665359497,0.7933350801467896,,
119,7199,,,0.6139556169509888,0.795246958732605
119,7199,0.6069769859313965,0.792608380317688,,
120,7259,,,0.6135025024414062,0.7952367067337036
120,7259,0.6090157628059387,0.7909205555915833,,
121,7319,,,0.6130493879318237,0.7952461838722229
121,7319,0.6083361506462097,0.7946311831474304,,
122,7379,,,0.6121431589126587,0.7951594591140747
122,7379,0.6118473410606384,0.7932766079902649,,
123,7439,,,0.611690104007721,0.7952254414558411
123,7439,0.6161513328552246,0.7913780212402344,,
124,7499,,,0.6094245314598083,0.7954573631286621
124,7499,0.6108279824256897,0.7910610437393188,,
125,7559,,,0.6107838749885559,0.7954754829406738
125,7559,0.6113942861557007,0.7966638803482056,,
126,7619,,,0.6107838749885559,0.7953853607177734
126,7619,0.6047117710113525,0.7931440472602844,,
127,7679,,,0.6112369894981384,0.7953351736068726
127,7679,0.6121870875358582,0.7954415082931519,,
128,7739,,,0.6121431589126587,0.7953369617462158
128,7739,0.6164910793304443,0.7907711267471313,,
129,7799,,,0.611690104007721,0.795352041721344
129,7799,0.6110544800758362,0.7922762036323547,,
130,7859,,,0.6121431589126587,0.7953276038169861
130,7859,0.6094688177108765,0.7915314435958862,,
131,7919,,,0.6121431589126587,0.7951639890670776
131,7919,0.6069769859313965,0.7909042239189148,,
132,7979,,,0.6112369894981384,0.795387327671051
132,7979,0.6155850291252136,0.790477991104126,,
133,8039,,,0.6121431589126587,0.7954803705215454
133,8039,0.6117340326309204,0.7903956174850464,,
134,8099,,,0.6107838749885559,0.7954742908477783
134,8099,0.6125268936157227,0.7901875376701355,,
135,8159,,,0.6098776459693909,0.7956239581108093
135,8159,0.6094688177108765,0.7933862805366516,,
136,8219,,,0.6103307604789734,0.7957149744033813
136,8219,0.6137728095054626,0.7914475798606873,,
137,8279,,,0.6103307604789734,0.7956587076187134
137,8279,0.6135462522506714,0.7898069620132446,,
138,8339,,,0.6098776459693909,0.7955359220504761
138,8339,0.6139993071556091,0.7926042675971985,,
139,8399,,,0.6103307604789734,0.7954980731010437
139,8399,0.6123003959655762,0.7903915643692017,,
140,8459,,,0.6098776459693909,0.7955535054206848
140,8459,0.6093555092811584,0.793479323387146,,
141,8519,,,0.6107838749885559,0.7954980731010437
141,8519,0.6070902943611145,0.7933667302131653,,
142,8579,,,0.6107838749885559,0.7954458594322205
142,8579,0.6135462522506714,0.7931855320930481,,
143,8639,,,0.6107838749885559,0.7953596711158752
143,8639,0.6147921681404114,0.7920375466346741,,
144,8699,,,0.6098776459693909,0.7954837679862976
144,8699,0.6108279824256897,0.7938193678855896,,
145,8759,,,0.611690104007721,0.7956540584564209
145,8759,0.6134330034255981,0.7908419370651245,,
146,8819,,,0.6103307604789734,0.7956634759902954
146,8819,0.6083361506462097,0.7925437092781067,,
147,8879,,,0.6107838749885559,0.7959383726119995
147,8879,0.6121870875358582,0.794842004776001,,
148,8939,,,0.6103307604789734,0.7959251999855042
148,8939,0.6143391132354736,0.7907674908638,,
149,8999,,,0.6094245314598083,0.796119749546051
149,8999,0.6161513328552246,0.7891408205032349,,
150,9059,,,0.6103307604789734,0.7959068417549133
150,9059,0.6101483702659607,0.7893304824829102,,
151,9119,,,0.6103307604789734,0.7960342168807983
151,9119,0.6175104975700378,0.7888543605804443,,
152,9179,,,0.6103307604789734,0.7959572672843933
152,9179,0.6136595606803894,0.7880461812019348,,
153,9239,,,0.6121431589126587,0.7957713603973389
153,9239,0.6130931973457336,0.7915300130844116,,
154,9299,,,0.6107838749885559,0.7959243655204773
154,9299,0.609129011631012,0.7898684144020081,,
155,9359,,,0.6094245314598083,0.7959132790565491
155,9359,0.6124136447906494,0.7885531187057495,,
156,9419,,,0.6107838749885559,0.7960091829299927
156,9419,0.6117340326309204,0.7905185222625732,,
157,9479,,,0.6089714765548706,0.7960997223854065
157,9479,0.6152452230453491,0.7889357209205627,,
158,9539,,,0.6125962734222412,0.7960538864135742
158,9539,0.6167176365852356,0.785102367401123,,
159,9599,,,0.6112369894981384,0.7961974143981934
159,9599,0.6133197546005249,0.7872911691665649,,
160,9659,,,0.6107838749885559,0.7964571118354797
160,9659,0.6180768013000488,0.7835486531257629,,
161,9719,,,0.6135025024414062,0.796425998210907
161,9719,0.6171706914901733,0.784978449344635,,
162,9779,,,0.6121431589126587,0.7964386343955994
162,9779,0.6172839403152466,0.7857035398483276,,
163,9839,,,0.6107838749885559,0.796466588973999
163,9839,0.6170574426651001,0.7892776727676392,,
164,9899,,,0.6107838749885559,0.7966981530189514
164,9899,0.6154717206954956,0.7836555242538452,,
165,9959,,,0.6103307604789734,0.7967660427093506
165,9959,0.6110544800758362,0.7871366739273071,,
166,10019,,,0.6089714765548706,0.796634316444397
166,10019,0.6179635524749756,0.7876099944114685,,
167,10079,,,0.611690104007721,0.7967177033424377
167,10079,0.6184166073799133,0.7865738272666931,,
168,10139,,,0.6107838749885559,0.7965661287307739
168,10139,0.6107146739959717,0.7902487516403198,,
169,10199,,,0.6098776459693909,0.7965226173400879
169,10199,0.6153584718704224,0.789400577545166,,
170,10259,,,0.6094245314598083,0.7965315580368042
170,10259,0.6117340326309204,0.7858713269233704,,
171,10319,,,0.6103307604789734,0.7965399622917175
171,10319,0.6187563538551331,0.789038360118866,,
172,10379,,,0.6112369894981384,0.7966035008430481
172,10379,0.6144523620605469,0.7873527407646179,,
173,10439,,,0.6135025024414062,0.7965277433395386
173,10439,0.6134330034255981,0.7856916785240173,,
174,10499,,,0.6125962734222412,0.7964947819709778
174,10499,0.6139993071556091,0.791275143623352,,
175,10559,,,0.6139556169509888,0.796542763710022
175,10559,0.6153584718704224,0.7869464755058289,,
176,10619,,,0.6135025024414062,0.7965217232704163
176,10619,0.610374927520752,0.7894247174263,,
177,10679,,,0.614861786365509,0.7965484261512756
177,10679,0.6154717206954956,0.7876698970794678,,
178,10739,,,0.614861786365509,0.7967551946640015
178,10739,0.6099218726158142,0.7886789441108704,,
179,10799,,,0.6135025024414062,0.7965607047080994
179,10799,0.6136595606803894,0.7884618639945984,,
180,10859,,,0.6130493879318237,0.7966625094413757
180,10859,0.6154717206954956,0.7866438627243042,,
181,10919,,,0.611690104007721,0.7965911626815796
181,10919,0.6130931973457336,0.7876995205879211,,
182,10979,,,0.6130493879318237,0.7965770363807678
182,10979,0.6168308854103088,0.7878029942512512,,
183,11039,,,0.611690104007721,0.7964661717414856
183,11039,0.6145656108856201,0.7879301309585571,,
184,11099,,,0.611690104007721,0.7966791987419128
184,11099,0.6163778305053711,0.790014386177063,,
185,11159,,,0.611690104007721,0.7966759204864502
185,11159,0.6154717206954956,0.7890365123748779,,
186,11219,,,0.6103307604789734,0.7964906096458435
186,11219,0.6051648259162903,0.7881898283958435,,
187,11279,,,0.611690104007721,0.7966994643211365
187,11279,0.6161513328552246,0.7862323522567749,,
188,11339,,,0.611690104007721,0.7967073321342468
188,11339,0.6183032989501953,0.7860079407691956,,
189,11399,,,0.6157680153846741,0.7967895865440369
189,11399,0.6144523620605469,0.7842769622802734,,
190,11459,,,0.614861786365509,0.7970013618469238
190,11459,0.6129799485206604,0.7855123281478882,,
191,11519,,,0.6153149008750916,0.7971287369728088
191,11519,0.6179635524749756,0.7855780720710754,,
192,11579,,,0.6139556169509888,0.7969870567321777
192,11579,0.6178502440452576,0.7863760590553284,,
193,11639,,,0.6130493879318237,0.7969829440116882
193,11639,0.6166043877601624,0.7848849296569824,,
194,11699,,,0.611690104007721,0.7971007823944092
194,11699,0.6150186657905579,0.7862637042999268,,
195,11759,,,0.611690104007721,0.7973542809486389
195,11759,0.6134330034255981,0.7861563563346863,,
196,11819,,,0.611690104007721,0.7973038554191589
196,11819,0.6171706914901733,0.7861981391906738,,
197,11879,,,0.6107838749885559,0.7973819971084595
197,11879,0.6133197546005249,0.7840914130210876,,
198,11939,,,0.6130493879318237,0.7975013256072998
198,11939,0.6145656108856201,0.786662757396698,,
199,11999,,,0.6121431589126587,0.7974509000778198
199,11999,0.6150186657905579,0.7843090295791626,,
