epoch,step,train_acc,train_loss,val_acc,val_loss
82,4564,0.6016085147857666,0.8095934987068176,,
83,4619,,,0.6077898740768433,0.7996237277984619
83,4619,0.5982102155685425,0.8168612718582153,,
84,4674,,,0.6068840622901917,0.7995166778564453
84,4674,0.6011554002761841,0.8117611408233643,,
85,4729,,,0.6073369383811951,0.7994692325592041
85,4729,0.6013819575309753,0.8151015043258667,,
86,4784,,,0.6077898740768433,0.7992146611213684
86,4784,0.6029678583145142,0.8106610774993896,,
87,4839,,,0.6073369383811951,0.7993379831314087
87,4839,0.6020616292953491,0.8125578761100769,,
88,4894,,,0.6068840622901917,0.7990898489952087
88,4894,0.5975306034088135,0.8123270273208618,,
89,4949,,,0.60597825050354,0.7991925477981567
89,4949,0.598776638507843,0.8146929144859314,,
90,5004,,,0.6073369383811951,0.7989833950996399
90,5004,0.5999093651771545,0.814339280128479,,
91,5059,,,0.6068840622901917,0.7989981770515442
91,5059,0.5993430018424988,0.8089820146560669,,
92,5114,,,0.6068840622901917,0.7988020181655884
92,5114,0.5993430018424988,0.8133225440979004,,
93,5169,,,0.6068840622901917,0.7987362146377563
93,5169,0.6017218232154846,0.8106675148010254,,
94,5224,,,0.6073369383811951,0.7985656261444092
94,5224,0.5990031957626343,0.8104718327522278,,
95,5279,,,0.6082427501678467,0.7983748316764832
95,5279,0.599456250667572,0.8105303645133972,,
96,5334,,,0.6082427501678467,0.7984297275543213
96,5334,0.605120062828064,0.8108623623847961,,
97,5389,,,0.6082427501678467,0.7982919216156006
97,5389,0.598663330078125,0.8113322854042053,,
98,5444,,,0.6082427501678467,0.7984784245491028
98,5444,0.6004757881164551,0.812194287776947,,
99,5499,,,0.6096014380455017,0.7983070015907288
99,5499,0.6017218232154846,0.8109393119812012,,
100,5554,,,0.6086956262588501,0.7985658049583435
100,5554,0.5945854187011719,0.8144247531890869,,
101,5609,,,0.6091485619544983,0.7983588576316833
101,5609,0.5990031957626343,0.8114447593688965,,
102,5664,,,0.6077898740768433,0.7982321381568909
102,5664,0.6010421514511108,0.8119409084320068,,
103,5719,,,0.6100543737411499,0.7981315851211548
103,5719,0.597077488899231,0.8131348490715027,,
104,5774,,,0.6105072498321533,0.798147976398468
104,5774,0.5965111255645752,0.8082873225212097,,
105,5829,,,0.6100543737411499,0.7979642152786255
105,5829,0.6041005849838257,0.8066763281822205,,
106,5884,,,0.6100543737411499,0.7980266809463501
106,5884,0.5925464630126953,0.815236508846283,,
107,5939,,,0.6109601259231567,0.7982369661331177
107,5939,0.6012687087059021,0.8104101419448853,,
108,5994,,,0.6109601259231567,0.7979632616043091
108,5994,0.5985500812530518,0.8098769783973694,,
109,6049,,,0.6105072498321533,0.7979048490524292
109,6049,0.6014952659606934,0.8080896735191345,,
110,6104,,,0.6100543737411499,0.7979435324668884
110,6104,0.598776638507843,0.8098515868186951,,
111,6159,,,0.6105072498321533,0.7977429032325745
111,6159,0.5959447026252747,0.8077757954597473,,
112,6214,,,0.6114130616188049,0.7979685068130493
112,6214,0.6002492308616638,0.8101345300674438,,
113,6269,,,0.6114130616188049,0.797754168510437
113,6269,0.5983235239982605,0.8074678778648376,,
114,6324,,,0.6123188138008118,0.797607958316803
114,6324,0.6026279926300049,0.8108733892440796,,
115,6379,,,0.61277174949646,0.7975442409515381
115,6379,0.6012687087059021,0.806400716304779,,
116,6434,,,0.6118659377098083,0.7975404858589172
116,6434,0.5974172949790955,0.8106487989425659,,
117,6489,,,0.6123188138008118,0.7976140975952148
117,6489,0.6005890369415283,0.8091637492179871,,
118,6544,,,0.61277174949646,0.7976305484771729
118,6544,0.5940190553665161,0.8098955750465393,,
119,6599,,,0.6136775612831116,0.7974709868431091
119,6599,0.6022881865501404,0.8056008815765381,,
120,6654,,,0.6159420013427734,0.7974227666854858
120,6654,0.5973040461540222,0.8091831207275391,,
121,6709,,,0.6145833134651184,0.7975519299507141
121,6709,0.6005890369415283,0.8111321330070496,,
122,6764,,,0.6136775612831116,0.7974390387535095
122,6764,0.5993430018424988,0.8095334768295288,,
123,6819,,,0.6132246255874634,0.7974924445152283
123,6819,0.6000226736068726,0.8076738715171814,,
124,6874,,,0.6150362491607666,0.797359824180603
124,6874,0.6019483208656311,0.8089429140090942,,
125,6929,,,0.6109601259231567,0.7974928021430969
125,6929,0.599456250667572,0.8121783137321472,,
126,6984,,,0.6123188138008118,0.7974216341972351
126,6984,0.605233371257782,0.8074501752853394,,
127,7039,,,0.6123188138008118,0.7972061634063721
127,7039,0.6041005849838257,0.804597020149231,,
128,7094,,,0.61277174949646,0.7970666885375977
128,7094,0.6008155941963196,0.8057719469070435,,
129,7149,,,0.6114130616188049,0.7971614599227905
129,7149,0.6018350720405579,0.8064936399459839,,
130,7204,,,0.6118659377098083,0.7971962094306946
130,7204,0.5996828079223633,0.8107847571372986,,
131,7259,,,0.6114130616188049,0.7971165180206299
131,7259,0.5975306034088135,0.807792603969574,,
132,7314,,,0.61277174949646,0.7970297336578369
132,7314,0.6041005849838257,0.8059977889060974,,
133,7369,,,0.6123188138008118,0.7970201969146729
133,7369,0.5992297530174255,0.8074644207954407,,
134,7424,,,0.6132246255874634,0.7972427010536194
134,7424,0.5988898873329163,0.8113104104995728,,
135,7479,,,0.61277174949646,0.7971477508544922
135,7479,0.5977571606636047,0.8050042986869812,,
136,7534,,,0.61277174949646,0.7972823977470398
136,7534,0.5988898873329163,0.810550332069397,,
137,7589,,,0.6132246255874634,0.797225296497345
137,7589,0.599456250667572,0.8064640760421753,,
138,7644,,,0.6136775612831116,0.7970684766769409
138,7644,0.6017218232154846,0.8073665499687195,,
139,7699,,,0.6136775612831116,0.7971181273460388
139,7699,0.6002492308616638,0.8050082325935364,,
140,7754,,,0.6145833134651184,0.7972471117973328
140,7754,0.6038740277290344,0.8112460970878601,,
141,7809,,,0.6145833134651184,0.7971684336662292
141,7809,0.6037607789039612,0.8058144450187683,,
142,7864,,,0.61548912525177,0.797154426574707
142,7864,0.6022881865501404,0.8060240149497986,,
143,7919,,,0.61277174949646,0.7970815896987915
143,7919,0.5977571606636047,0.8083237409591675,,
144,7974,,,0.6132246255874634,0.797143816947937
144,7974,0.6024014353752136,0.8083619475364685,,
145,8029,,,0.61277174949646,0.7970816493034363
145,8029,0.6072723269462585,0.807336151599884,,
146,8084,,,0.6123188138008118,0.7969961762428284
146,8084,0.6055731773376465,0.8010181188583374,,
147,8139,,,0.6136775612831116,0.7970103025436401
147,8139,0.606819212436676,0.8074964880943298,,
148,8194,,,0.614130437374115,0.796973705291748
148,8194,0.5996828079223633,0.8055221438407898,,
149,8249,,,0.6132246255874634,0.796990156173706
149,8249,0.6008155941963196,0.8054115772247314,,
150,8304,,,0.614130437374115,0.7969073057174683
150,8304,0.6034209132194519,0.8010600805282593,,
151,8359,,,0.6136775612831116,0.796930193901062
151,8359,0.6069324612617493,0.8079031705856323,,
152,8414,,,0.614130437374115,0.7968370914459229
152,8414,0.6021748781204224,0.8040849566459656,,
153,8469,,,0.6136775612831116,0.7968975901603699
153,8469,0.5982102155685425,0.8043687343597412,,
154,8524,,,0.6132246255874634,0.7968559265136719
154,8524,0.6011554002761841,0.803895115852356,,
155,8579,,,0.6118659377098083,0.7968347668647766
155,8579,0.6064794063568115,0.803077757358551,,
156,8634,,,0.6114130616188049,0.7968306541442871
156,8634,0.6031943559646606,0.8033600449562073,,
157,8689,,,0.6109601259231567,0.7968840599060059
157,8689,0.6012687087059021,0.803809642791748,,
158,8744,,,0.6123188138008118,0.7969210743904114
158,8744,0.5991164445877075,0.8065118193626404,,
159,8799,,,0.6123188138008118,0.7968475818634033
159,8799,0.607612133026123,0.8080521821975708,,
160,8854,,,0.6114130616188049,0.7969791889190674
160,8854,0.5996828079223633,0.8084627985954285,,
161,8909,,,0.6136775612831116,0.7967525720596313
161,8909,0.6050068140029907,0.8047247529029846,,
162,8964,,,0.6118659377098083,0.7968279123306274
162,8964,0.605233371257782,0.8030175566673279,,
163,9019,,,0.6136775612831116,0.7966777086257935
163,9019,0.6063660979270935,0.8028246760368347,,
164,9074,,,0.61277174949646,0.7966377139091492
164,9074,0.5990031957626343,0.8046075701713562,,
165,9129,,,0.6118659377098083,0.7967785000801086
165,9129,0.5971907377243042,0.8074943423271179,,
166,9184,,,0.6132246255874634,0.7965633869171143
166,9184,0.6025147438049316,0.8026752471923828,,
167,9239,,,0.61277174949646,0.7966728210449219
167,9239,0.6101042032241821,0.8041239976882935,,
168,9294,,,0.6123188138008118,0.7967063784599304
168,9294,0.6037607789039612,0.803226113319397,,
169,9349,,,0.6132246255874634,0.7966319918632507
169,9349,0.6012687087059021,0.8070839643478394,,
170,9404,,,0.6132246255874634,0.7965437173843384
170,9404,0.6018350720405579,0.8048257827758789,,
171,9459,,,0.6145833134651184,0.796560525894165
171,9459,0.5997961163520813,0.8068246245384216,,
172,9514,,,0.61277174949646,0.7964031100273132
172,9514,0.6031943559646606,0.806291937828064,,
173,9569,,,0.6109601259231567,0.7964017987251282
173,9569,0.6017218232154846,0.8064507246017456,,
174,9624,,,0.6109601259231567,0.7964490056037903
174,9624,0.5990031957626343,0.806738018989563,,
175,9679,,,0.6109601259231567,0.7964403033256531
175,9679,0.6071590185165405,0.8031721115112305,,
176,9734,,,0.6118659377098083,0.796381950378418
176,9734,0.6001359224319458,0.8033983111381531,,
177,9789,,,0.6118659377098083,0.7963213920593262
177,9789,0.6017218232154846,0.8062707185745239,,
178,9844,,,0.6105072498321533,0.7962924838066101
178,9844,0.6036474704742432,0.7991318106651306,,
179,9899,,,0.6109601259231567,0.7961939573287964
179,9899,0.6030811071395874,0.8068879842758179,,
180,9954,,,0.6109601259231567,0.7962801456451416
180,9954,0.6038740277290344,0.804681122303009,,
181,10009,,,0.6123188138008118,0.7962080240249634
181,10009,0.6080652475357056,0.8012836575508118,,
182,10064,,,0.6118659377098083,0.796146810054779
182,10064,0.605233371257782,0.7988676428794861,,
183,10119,,,0.6118659377098083,0.796164333820343
183,10119,0.6079519987106323,0.8032882809638977,,
184,10174,,,0.6096014380455017,0.7960560917854309
184,10174,0.6053466200828552,0.8033645153045654,,
185,10229,,,0.6100543737411499,0.795965850353241
185,10229,0.599456250667572,0.807325005531311,,
186,10284,,,0.6105072498321533,0.7960192561149597
186,10284,0.605120062828064,0.8018073439598083,,
187,10339,,,0.6109601259231567,0.796026349067688
187,10339,0.6004757881164551,0.8024625182151794,,
188,10394,,,0.6132246255874634,0.7960537672042847
188,10394,0.6047802567481995,0.8006052374839783,,
189,10449,,,0.6118659377098083,0.7961817979812622
189,10449,0.5997961163520813,0.804477870464325,,
190,10504,,,0.6114130616188049,0.7960704565048218
190,10504,0.6004757881164551,0.802142322063446,,
191,10559,,,0.6114130616188049,0.7961264252662659
191,10559,0.6013819575309753,0.8039957284927368,,
192,10614,,,0.6118659377098083,0.7961654663085938
192,10614,0.606819212436676,0.7991388440132141,,
193,10669,,,0.6109601259231567,0.7960968017578125
193,10669,0.607612133026123,0.7992123365402222,,
194,10724,,,0.6105072498321533,0.7960841655731201
194,10724,0.6008155941963196,0.8033666014671326,,
195,10779,,,0.6118659377098083,0.7959145903587341
195,10779,0.6017218232154846,0.7986659407615662,,
196,10834,,,0.6109601259231567,0.7960155010223389
196,10834,0.6024014353752136,0.8044477701187134,,
197,10889,,,0.6118659377098083,0.7957798838615417
197,10889,0.605912983417511,0.8004550337791443,,
198,10944,,,0.614130437374115,0.7957806587219238
198,10944,0.6036474704742432,0.8019613027572632,,
199,10999,,,0.6123188138008118,0.795757532119751
199,10999,0.6056864261627197,0.8020797371864319,,
