epoch,step,train_acc,train_loss,val_acc,val_loss
42,4385,0.607316792011261,0.8089895844459534,,
43,4487,,,0.5971907377243042,0.8030070066452026
43,4487,0.609695315361023,0.8009210228919983,,
44,4589,,,0.5962845683097839,0.8041682243347168
44,4589,0.6113942861557007,0.8044671416282654,,
45,4691,,,0.6021748781204224,0.803523600101471
45,4691,0.609129011631012,0.8036909699440002,,
46,4793,,,0.5976438522338867,0.8037260174751282
46,4793,0.60799640417099,0.7998926043510437,,
47,4895,,,0.5976438522338867,0.8031923174858093
47,4895,0.6090157628059387,0.8046047687530518,,
48,4997,,,0.5976438522338867,0.8041819334030151
48,4997,0.6070902943611145,0.8016455173492432,,
49,5099,,,0.6008155941963196,0.8041317462921143
49,5099,0.6064106822013855,0.8004803657531738,,
50,5201,,,0.5980969667434692,0.8039854764938354
50,5201,0.6099218726158142,0.7991543412208557,,
51,5303,,,0.6012687087059021,0.8041829466819763
51,5303,0.6070902943611145,0.8015225529670715,,
52,5405,,,0.5990031957626343,0.8027099370956421
52,5405,0.6087892055511475,0.8018325567245483,,
53,5507,,,0.6017218232154846,0.8029826879501343
53,5507,0.6119605898857117,0.8022732138633728,,
54,5609,,,0.6057997345924377,0.8042702078819275
54,5609,0.6065239310264587,0.7994320392608643,,
55,5711,,,0.6003624796867371,0.8027645945549011
55,5711,0.6112809777259827,0.7981587648391724,,
56,5813,,,0.6026279926300049,0.8036953806877136
56,5813,0.60799640417099,0.7980144619941711,,
57,5915,,,0.6030811071395874,0.8039367198944092
57,5915,0.6104881763458252,0.8029341697692871,,
58,6017,,,0.6053466200828552,0.8026996850967407
58,6017,0.6159247756004333,0.7992750406265259,,
59,6119,,,0.6067059636116028,0.8031788468360901
59,6119,0.607883095741272,0.8003532886505127,,
60,6221,,,0.6080652475357056,0.8033435344696045
60,6221,0.6147921681404114,0.7976931929588318,,
61,6323,,,0.6039873361587524,0.8037102222442627
61,6323,0.6135462522506714,0.7989100217819214,,
62,6425,,,0.6057997345924377,0.8047335147857666
62,6425,0.6126401424407959,0.7977972030639648,,
63,6527,,,0.6053466200828552,0.8038035035133362
63,6527,0.6107146739959717,0.8004242777824402,,
64,6629,,,0.6012687087059021,0.8032528758049011
64,6629,0.6087892055511475,0.795352578163147,,
65,6731,,,0.6035342216491699,0.8044837117195129
65,6731,0.6123003959655762,0.7974735498428345,,
66,6833,,,0.6017218232154846,0.804624617099762
66,6833,0.6086759567260742,0.7971500754356384,,
67,6935,,,0.6035342216491699,0.8039688467979431
67,6935,0.6135462522506714,0.7980597019195557,,
68,7037,,,0.6035342216491699,0.8055078387260437
68,7037,0.6126401424407959,0.7991944551467896,,
69,7139,,,0.6048935055732727,0.8040299415588379
69,7139,0.6117340326309204,0.7921446561813354,,
70,7241,,,0.6071590185165405,0.8022774457931519
70,7241,0.6116207838058472,0.7990924715995789,,
71,7343,,,0.6062528491020203,0.8052347302436829
71,7343,0.6132065057754517,0.7960466742515564,,
72,7445,,,0.6062528491020203,0.8048101663589478
72,7445,0.6094688177108765,0.7931548357009888,,
73,7547,,,0.6067059636116028,0.8038115501403809
73,7547,0.6147921681404114,0.7934859991073608,,
74,7649,,,0.6062528491020203,0.8045338988304138
74,7649,0.6120738387107849,0.7921137809753418,,
75,7751,,,0.6067059636116028,0.8041187524795532
75,7751,0.6124136447906494,0.7957944869995117,,
76,7853,,,0.6048935055732727,0.805130660533905
76,7853,0.6108279824256897,0.7958192825317383,,
77,7955,,,0.6048935055732727,0.8039604425430298
77,7955,0.604938268661499,0.7959378361701965,,
78,8057,,,0.6053466200828552,0.8040775060653687
78,8057,0.6147921681404114,0.7932544946670532,,
79,8159,,,0.6039873361587524,0.8040425777435303
79,8159,0.609129011631012,0.79639732837677,,
80,8261,,,0.6039873361587524,0.8046202063560486
80,8261,0.6098085641860962,0.795846700668335,,
81,8363,,,0.6048935055732727,0.8051661252975464
81,8363,0.6162645816802979,0.7903035879135132,,
82,8465,,,0.6026279926300049,0.804574191570282
82,8465,0.6137728095054626,0.7958314418792725,,
83,8567,,,0.6026279926300049,0.8037957549095154
83,8567,0.6171706914901733,0.7940996289253235,,
84,8669,,,0.6030811071395874,0.8042080998420715
84,8669,0.619322657585144,0.7894516587257385,,
85,8771,,,0.6035342216491699,0.8051996231079102
85,8771,0.6145656108856201,0.7982831001281738,,
86,8873,,,0.6039873361587524,0.8032998442649841
86,8873,0.6184166073799133,0.7923333644866943,,
87,8975,,,0.6030811071395874,0.8039260506629944
87,8975,0.6162645816802979,0.7893140316009521,,
88,9077,,,0.6021748781204224,0.805048406124115
88,9077,0.6116207838058472,0.7976019382476807,,
89,9179,,,0.6071590185165405,0.8040773272514343
89,9179,0.6108279824256897,0.7918944358825684,,
90,9281,,,0.6057997345924377,0.803941011428833
90,9281,0.6138860583305359,0.7903825640678406,,
91,9383,,,0.6057997345924377,0.8046272397041321
91,9383,0.6170574426651001,0.7909227609634399,,
92,9485,,,0.6062528491020203,0.8055955767631531
92,9485,0.6150186657905579,0.7894636988639832,,
93,9587,,,0.607612133026123,0.803533136844635
93,9587,0.6151319742202759,0.7919333577156067,,
94,9689,,,0.6035342216491699,0.8043325543403625
94,9689,0.6104881763458252,0.7925449013710022,,
95,9791,,,0.6071590185165405,0.8042387366294861
95,9791,0.6133197546005249,0.7909203767776489,,
96,9893,,,0.6057997345924377,0.8032880425453186
96,9893,0.6180768013000488,0.7960413098335266,,
97,9995,,,0.6048935055732727,0.8043873310089111
97,9995,0.6151319742202759,0.7913901805877686,,
98,10097,,,0.6030811071395874,0.8042014241218567
98,10097,0.6143391132354736,0.7929784059524536,,
99,10199,,,0.6048935055732727,0.8045533299446106
99,10199,0.6150186657905579,0.792559802532196,,
100,10301,,,0.6026279926300049,0.8036495447158813
100,10301,0.6158115267753601,0.7904989123344421,,
101,10403,,,0.6085183620452881,0.8047284483909607
101,10403,0.6154717206954956,0.7956169247627258,,
102,10505,,,0.6026279926300049,0.8048238754272461
102,10505,0.6141125559806824,0.7928168177604675,,
103,10607,,,0.6067059636116028,0.8058609962463379
103,10607,0.6145656108856201,0.7850745916366577,,
104,10709,,,0.6067059636116028,0.8057155609130859
104,10709,0.6116207838058472,0.7915054559707642,,
105,10811,,,0.6062528491020203,0.8048665523529053
105,10811,0.6113942861557007,0.7906532287597656,,
106,10913,,,0.6044403910636902,0.8051211833953857
106,10913,0.621248185634613,0.7921088337898254,,
107,11015,,,0.6044403910636902,0.8050684928894043
107,11015,0.6143391132354736,0.7879593968391418,,
108,11117,,,0.6044403910636902,0.8046426773071289
108,11117,0.6117340326309204,0.7913326621055603,,
109,11219,,,0.607612133026123,0.8043017387390137
109,11219,0.6124136447906494,0.7883006930351257,,
110,11321,,,0.6057997345924377,0.8048874735832214
110,11321,0.6130931973457336,0.790276288986206,,
111,11423,,,0.6057997345924377,0.8042050004005432
111,11423,0.6139993071556091,0.7915360927581787,,
112,11525,,,0.6098776459693909,0.805223822593689
112,11525,0.6128666996955872,0.7883509993553162,,
113,11627,,,0.607612133026123,0.8042362928390503
113,11627,0.6179635524749756,0.7891337275505066,,
114,11729,,,0.6062528491020203,0.804577112197876
114,11729,0.6135462522506714,0.7876308560371399,,
115,11831,,,0.6067059636116028,0.8044759631156921
115,11831,0.6169441342353821,0.7857590913772583,,
116,11933,,,0.6057997345924377,0.8056981563568115
116,11933,0.6194359660148621,0.7883944511413574,,
117,12035,,,0.607612133026123,0.804262638092041
117,12035,0.6166043877601624,0.7911127805709839,,
118,12137,,,0.6085183620452881,0.8051000237464905
118,12137,0.6159247756004333,0.784248948097229,,
119,12239,,,0.6080652475357056,0.8045467138290405
119,12239,0.6127534508705139,0.7866482734680176,,
120,12341,,,0.6067059636116028,0.8040040135383606
120,12341,0.6111677289009094,0.792630672454834,,
121,12443,,,0.6121431589126587,0.8037328124046326
121,12443,0.6142258644104004,0.7832922339439392,,
122,12545,,,0.6080652475357056,0.8047420382499695
122,12545,0.6169441342353821,0.7892974019050598,,
123,12647,,,0.6044403910636902,0.8057416081428528
123,12647,0.6144523620605469,0.7934702038764954,,
124,12749,,,0.6067059636116028,0.8061307668685913
124,12749,0.6201155185699463,0.7843441367149353,,
125,12851,,,0.6067059636116028,0.8057071566581726
125,12851,0.6209083795547485,0.7870368361473083,,
126,12953,,,0.6089714765548706,0.8048902750015259
126,12953,0.6163778305053711,0.792370617389679,,
127,13055,,,0.6044403910636902,0.8058431148529053
127,13055,0.6188696622848511,0.7890819311141968,,
128,13157,,,0.6067059636116028,0.8059595823287964
128,13157,0.6171706914901733,0.7854885458946228,,
129,13259,,,0.6048935055732727,0.8067766427993774
129,13259,0.6198890209197998,0.7895346879959106,,
130,13361,,,0.6039873361587524,0.806472897529602
130,13361,0.6201155185699463,0.7869125604629517,,
131,13463,,,0.6057997345924377,0.8057482838630676
131,13463,0.6156982779502869,0.7831640839576721,,
132,13565,,,0.6048935055732727,0.8053772449493408
132,13565,0.6204553246498108,0.7864517569541931,,
133,13667,,,0.6080652475357056,0.8050782084465027
133,13667,0.6257786750793457,0.7863284349441528,,
134,13769,,,0.6067059636116028,0.8049018979072571
134,13769,0.6188696622848511,0.784704864025116,,
135,13871,,,0.6067059636116028,0.8050860166549683
135,13871,0.6181900501251221,0.7882601618766785,,
136,13973,,,0.6067059636116028,0.804762065410614
136,13973,0.6245328187942505,0.7855451703071594,,
137,14075,,,0.6030811071395874,0.807330310344696
137,14075,0.6127534508705139,0.7853180766105652,,
138,14177,,,0.607612133026123,0.805825412273407
138,14177,0.6201155185699463,0.7890024781227112,,
139,14279,,,0.6030811071395874,0.8070276975631714
139,14279,0.621134877204895,0.785097062587738,,
140,14381,,,0.6035342216491699,0.8071280121803284
140,14381,0.6164910793304443,0.7815094590187073,,
141,14483,,,0.6048935055732727,0.8072289228439331
141,14483,0.6170574426651001,0.7865578532218933,,
142,14585,,,0.6062528491020203,0.8058696389198303
142,14585,0.6145656108856201,0.7835649847984314,,
143,14687,,,0.6017218232154846,0.8061781525611877
143,14687,0.6197757124900818,0.7876186370849609,,
144,14789,,,0.6003624796867371,0.807722270488739
144,14789,0.6170574426651001,0.7796816825866699,,
145,14891,,,0.6021748781204224,0.8068374395370483
145,14891,0.6177369952201843,0.7891907095909119,,
146,14993,,,0.6021748781204224,0.8068469166755676
146,14993,0.6197757124900818,0.7857164144515991,,
147,15095,,,0.6044403910636902,0.8063381314277649
147,15095,0.6196624636650085,0.7835490703582764,,
148,15197,,,0.6062528491020203,0.8073474168777466
148,15197,0.6214746832847595,0.7852568626403809,,
149,15299,,,0.6071590185165405,0.8058181405067444
149,15299,0.6195492148399353,0.7890291810035706,,
150,15401,,,0.6067059636116028,0.8064606785774231
150,15401,0.6194359660148621,0.7833555340766907,,
151,15503,,,0.6062528491020203,0.8066707253456116
151,15503,0.619322657585144,0.7865328788757324,,
152,15605,,,0.6057997345924377,0.8069886565208435
152,15605,0.6173971891403198,0.7866743803024292,,
153,15707,,,0.6067059636116028,0.8066948652267456
153,15707,0.6202287673950195,0.778688907623291,,
154,15809,,,0.6044403910636902,0.8070171475410461
154,15809,0.620568573474884,0.7806103229522705,,
155,15911,,,0.6039873361587524,0.8079807162284851
155,15911,0.6171706914901733,0.7825115919113159,,
156,16013,,,0.5999093651771545,0.8070204257965088
156,16013,0.621134877204895,0.7805991768836975,,
157,16115,,,0.6030811071395874,0.8078073859214783
157,16115,0.6206818222999573,0.7820664048194885,,
158,16217,,,0.6035342216491699,0.8066187500953674
158,16217,0.6196624636650085,0.7852877378463745,,
159,16319,,,0.6017218232154846,0.8063337206840515
159,16319,0.6118473410606384,0.7849906086921692,,
160,16421,,,0.6030811071395874,0.8081764578819275
160,16421,0.6189829111099243,0.7808390855789185,,
161,16523,,,0.6053466200828552,0.808036208152771
161,16523,0.620002269744873,0.7837786674499512,,
162,16625,,,0.6026279926300049,0.808648943901062
162,16625,0.6183032989501953,0.7821957468986511,,
163,16727,,,0.6035342216491699,0.8087561726570129
163,16727,0.6189829111099243,0.7809795141220093,,
164,16829,,,0.6048935055732727,0.8079711198806763
164,16829,0.6198890209197998,0.783652126789093,,
165,16931,,,0.6048935055732727,0.809810996055603
165,16931,0.6183032989501953,0.7785918116569519,,
166,17033,,,0.6039873361587524,0.8082745671272278
166,17033,0.622380793094635,0.7809156179428101,,
167,17135,,,0.6039873361587524,0.8089277744293213
167,17135,0.6169441342353821,0.7813358306884766,,
168,17237,,,0.6026279926300049,0.8082125782966614
168,17237,0.6231736540794373,0.7809173464775085,,
169,17339,,,0.6039873361587524,0.8106029629707336
169,17339,0.6181900501251221,0.7766830921173096,,
170,17441,,,0.6044403910636902,0.8093211054801941
170,17441,0.6215879321098328,0.7794971466064453,,
171,17543,,,0.6017218232154846,0.8076417446136475
171,17543,0.621248185634613,0.7868815064430237,,
172,17645,,,0.6048935055732727,0.808792233467102
172,17645,0.6255521774291992,0.7806230783462524,,
173,17747,,,0.6062528491020203,0.8071348667144775
173,17747,0.6255521774291992,0.7820917963981628,,
174,17849,,,0.6030811071395874,0.8075692057609558
174,17849,0.6217012405395508,0.7808204889297485,,
175,17951,,,0.6044403910636902,0.8071205615997314
175,17951,0.6184166073799133,0.781977117061615,,
176,18053,,,0.607612133026123,0.8079796433448792
176,18053,0.6161513328552246,0.7850673198699951,,
177,18155,,,0.6067059636116028,0.8086923956871033
177,18155,0.6209083795547485,0.7827644944190979,,
178,18257,,,0.6053466200828552,0.809028685092926
178,18257,0.6188696622848511,0.7843575477600098,,
179,18359,,,0.6048935055732727,0.8086485266685486
179,18359,0.6230603456497192,0.777460515499115,,
180,18461,,,0.6089714765548706,0.8077908754348755
180,18461,0.6209083795547485,0.7817296981811523,,
181,18563,,,0.6098776459693909,0.8082370162010193
181,18563,0.6185298562049866,0.7809212803840637,,
182,18665,,,0.6094245314598083,0.8089334964752197
182,18665,0.6219277381896973,0.7763599157333374,,
183,18767,,,0.607612133026123,0.8087450861930847
183,18767,0.6177369952201843,0.7814459800720215,,
184,18869,,,0.6062528491020203,0.8090825080871582
184,18869,0.6207951307296753,0.7830533981323242,,
185,18971,,,0.6080652475357056,0.8099743127822876
185,18971,0.6190961599349976,0.7812787294387817,,
186,19073,,,0.6053466200828552,0.8087826371192932
186,19073,0.620002269744873,0.7790139317512512,,
187,19175,,,0.6062528491020203,0.8090230226516724
187,19175,0.6221542358398438,0.7822081446647644,,
188,19277,,,0.6071590185165405,0.8079723715782166
188,19277,0.6192094087600708,0.7804381847381592,,
189,19379,,,0.6085183620452881,0.8089123368263245
189,19379,0.621248185634613,0.7795026898384094,,
190,19481,,,0.6071590185165405,0.8079944252967834
190,19481,0.624759316444397,0.7770898938179016,,
191,19583,,,0.6048935055732727,0.8085657358169556
191,19583,0.621248185634613,0.7810054421424866,,
192,19685,,,0.6067059636116028,0.8098632097244263
192,19685,0.6146789193153381,0.7812204957008362,,
193,19787,,,0.6071590185165405,0.807783842086792
193,19787,0.6127534508705139,0.7858770489692688,,
194,19889,,,0.6053466200828552,0.8074559569358826
194,19889,0.6227205991744995,0.7759414315223694,,
195,19991,,,0.6094245314598083,0.809135377407074
195,19991,0.6246460676193237,0.776721179485321,,
196,20093,,,0.607612133026123,0.8099437952041626
196,20093,0.6207951307296753,0.7756932973861694,,
197,20195,,,0.6089714765548706,0.8096410036087036
197,20195,0.6252123713493347,0.7774103879928589,,
198,20297,,,0.6067059636116028,0.8085072040557861
198,20297,0.6222675442695618,0.7817822694778442,,
199,20399,,,0.6035342216491699,0.8093173503875732
199,20399,0.6230603456497192,0.7758290767669678,,
