epoch,step,train_acc,train_loss,val_acc,val_loss
58,2713,,,0.6089714765548706,0.7886440753936768
58,2713,0.5982557535171509,0.8205906748771667,,
59,2759,,,0.6094245314598083,0.7886556386947632
59,2759,0.5948578715324402,0.8213042616844177,,
60,2805,,,0.6085183024406433,0.7885524034500122
60,2805,0.5951976180076599,0.816339910030365,,
61,2851,,,0.607612133026123,0.7885453701019287
61,2851,0.5924793481826782,0.8197510838508606,,
62,2897,,,0.6062528491020203,0.7887107133865356
62,2897,0.5891947150230408,0.8237680792808533,,
63,2943,,,0.6098776459693909,0.7886393070220947
63,2943,0.592932403087616,0.8174337148666382,,
64,2989,,,0.6071590185165405,0.7887774705886841
64,2989,0.5963302850723267,0.8240021467208862,,
65,3035,,,0.6098776459693909,0.788637101650238
65,3035,0.5942915678024292,0.8206623196601868,,
66,3081,,,0.607612133026123,0.7885215282440186
66,3081,0.5940650105476379,0.8225853443145752,,
67,3127,,,0.607612133026123,0.7882423996925354
67,3127,0.5996149182319641,0.8183807134628296,,
68,3173,,,0.6057997345924377,0.788663923740387
68,3173,0.5924793481826782,0.8220980763435364,,
69,3219,,,0.6053466200828552,0.7881393432617188
69,3219,0.592932403087616,0.818659782409668,,
70,3265,,,0.607612133026123,0.7886114716529846
70,3265,0.5973496437072754,0.820592999458313,,
71,3311,,,0.6067059636116028,0.7882566452026367
71,3311,0.5914599895477295,0.8213598728179932,,
72,3357,,,0.6080652475357056,0.7880083918571472
72,3357,0.5999547243118286,0.8150370121002197,,
73,3403,,,0.6080652475357056,0.7875848412513733
73,3403,0.5966700911521912,0.8142513036727905,,
74,3449,,,0.6080652475357056,0.787721574306488
74,3449,0.5962170362472534,0.8187093138694763,,
75,3495,,,0.6085183620452881,0.7879841327667236
75,3495,0.5968965291976929,0.8207545876502991,,
76,3541,,,0.6071590185165405,0.7879895567893982
76,3541,0.5981425046920776,0.820861279964447,,
77,3587,,,0.6089714765548706,0.7877553105354309
77,3587,0.5950843691825867,0.8191311359405518,,
78,3633,,,0.6107838749885559,0.7875598669052124
78,3633,0.5978026986122131,0.8164263963699341,,
79,3679,,,0.6098776459693909,0.7873988747596741
79,3679,0.5955374240875244,0.8154580593109131,,
80,3725,,,0.6080652475357056,0.7876421809196472
80,3725,0.5955374240875244,0.8182319402694702,,
81,3771,,,0.6094245314598083,0.7878656387329102
81,3771,0.5987088084220886,0.8178096413612366,,
82,3817,,,0.6094245314598083,0.7878077030181885
82,3817,0.5951976180076599,0.814200758934021,,
83,3863,,,0.6103307604789734,0.7876830697059631
83,3863,0.5920262336730957,0.8147336840629578,,
84,3909,,,0.6089714765548706,0.7879708409309387
84,3909,0.5983690023422241,0.8146024942398071,,
85,3955,,,0.607612133026123,0.7879207730293274
85,3955,0.5938385128974915,0.8169799447059631,,
86,4001,,,0.6094245314598083,0.7882360219955444
86,4001,0.5942915678024292,0.8152346014976501,,
87,4047,,,0.6121431589126587,0.7876298427581787
87,4047,0.5924793481826782,0.8130491971969604,,
88,4093,,,0.6107838749885559,0.7878257632255554
88,4093,0.5973496437072754,0.8126568794250488,,
89,4139,,,0.6130493879318237,0.7877087593078613
89,4139,0.5978026986122131,0.8131983876228333,,
90,4185,,,0.6098776459693909,0.7877654433250427
90,4185,0.5961037278175354,0.8150156736373901,,
91,4231,,,0.6139556169509888,0.7875818014144897
91,4231,0.6005210280418396,0.8154722452163696,,
92,4277,,,0.6135025024414062,0.7875912189483643
92,4277,0.5948578715324402,0.8164986371994019,,
93,4323,,,0.6112369894981384,0.7879159450531006
93,4323,0.5964435338973999,0.8143601417541504,,
94,4369,,,0.613049328327179,0.7876716256141663
94,4369,0.5980291962623596,0.8168861269950867,,
95,4415,,,0.611690104007721,0.7880235910415649
95,4415,0.5983690023422241,0.8173292875289917,,
96,4461,,,0.6112369894981384,0.7877033352851868
96,4461,0.5959904789924622,0.8126644492149353,,
97,4507,,,0.6121431589126587,0.7875088453292847
97,4507,0.5988220572471619,0.811039388179779,,
98,4553,,,0.6125962734222412,0.7874906063079834
98,4553,0.5993883609771729,0.8155057430267334,,
99,4599,,,0.6098776459693909,0.7877269983291626
99,4599,0.5978026986122131,0.8148847818374634,,
100,4645,,,0.6107838749885559,0.787645697593689
100,4645,0.5980291962623596,0.8160739541053772,,
101,4691,,,0.6139556169509888,0.7873842716217041
101,4691,0.5982557535171509,0.8136314749717712,,
102,4737,,,0.6107838749885559,0.7872571349143982
102,4737,0.5948578715324402,0.8123626708984375,,
103,4783,,,0.611690104007721,0.7875840663909912
103,4783,0.5978026986122131,0.8147769570350647,,
104,4829,,,0.6144086718559265,0.7877073287963867
104,4829,0.5982557535171509,0.814606249332428,,
105,4875,,,0.6107838749885559,0.7873320579528809
105,4875,0.606070876121521,0.8126267790794373,,
106,4921,,,0.6112369894981384,0.7873475551605225
106,4921,0.6019934415817261,0.8178939819335938,,
107,4967,,,0.6139556169509888,0.7876595258712769
107,4967,0.6009740829467773,0.8113958239555359,,
108,5013,,,0.6139556169509888,0.7878251075744629
108,5013,0.5968965888023376,0.8143251538276672,,
109,5059,,,0.6130493879318237,0.7876418232917786
109,5059,0.5989353060722351,0.8161841034889221,,
110,5105,,,0.6125962734222412,0.787333071231842
110,5105,0.6016536355018616,0.8101418614387512,,
111,5151,,,0.6112369894981384,0.7876273989677429
111,5151,0.5991618633270264,0.8138639330863953,,
112,5197,,,0.6125962734222412,0.7876790165901184
112,5197,0.5997281670570374,0.8110887408256531,,
113,5243,,,0.611690104007721,0.787530779838562
113,5243,0.5975761413574219,0.8102661371231079,,
114,5289,,,0.6121431589126587,0.7876871824264526
114,5289,0.603692352771759,0.8108270168304443,,
115,5335,,,0.611690104007721,0.7871771454811096
115,5335,0.5989353060722351,0.8099896311759949,,
116,5381,,,0.6130493879318237,0.7872921228408813
116,5381,0.6010873317718506,0.8102701902389526,,
117,5427,,,0.614861786365509,0.7874108552932739
117,5427,0.5987088084220886,0.8117913603782654,,
118,5473,,,0.6130493879318237,0.7876936793327332
118,5473,0.5965567827224731,0.8110041618347168,,
119,5519,,,0.6144086718559265,0.78730708360672
119,5519,0.6053913235664368,0.807526171207428,,
120,5565,,,0.6135025024414062,0.7873537540435791
120,5565,0.5998414158821106,0.8110763430595398,,
121,5611,,,0.611690104007721,0.7871659994125366
121,5611,0.5983690023422241,0.8092808127403259,,
122,5657,,,0.6125962734222412,0.7871133089065552
122,5657,0.5984822511672974,0.8124729990959167,,
123,5703,,,0.6125962734222412,0.7870607376098633
123,5703,0.604938268661499,0.8091351985931396,,
124,5749,,,0.6103307604789734,0.7871490120887756
124,5749,0.6034658551216125,0.8132031559944153,,
125,5795,,,0.6098776459693909,0.7873260378837585
125,5795,0.6021066904067993,0.8113942742347717,,
126,5841,,,0.6089714765548706,0.7873746752738953
126,5841,0.6018801927566528,0.8085392117500305,,
127,5887,,,0.6098776459693909,0.7871024012565613
127,5887,0.6017668843269348,0.810196578502655,,
128,5933,,,0.6098776459693909,0.7870275974273682
128,5933,0.6039189100265503,0.8118226528167725,,
129,5979,,,0.6098776459693909,0.787087619304657
129,5979,0.6028995513916016,0.8123383522033691,,
130,6025,,,0.6094245314598083,0.7871120572090149
130,6025,0.6048250198364258,0.8101965188980103,,
131,6071,,,0.6103307604789734,0.7874621748924255
131,6071,0.6048250198364258,0.8111386299133301,,
132,6117,,,0.6094245314598083,0.7877652049064636
132,6117,0.6018801927566528,0.812587320804596,,
133,6163,,,0.611690104007721,0.7878993153572083
133,6163,0.6039189100265503,0.8116217851638794,,
134,6209,,,0.6094245314598083,0.7873704433441162
134,6209,0.6028995513916016,0.8096402287483215,,
135,6255,,,0.6094245314598083,0.7875968813896179
135,6255,0.6010873317718506,0.8112426400184631,,
136,6301,,,0.6103307604789734,0.7871474623680115
136,6301,0.6017668843269348,0.8095648884773254,,
137,6347,,,0.6107838749885559,0.7870743870735168
137,6347,0.5999547243118286,0.8092695474624634,,
138,6393,,,0.6098776459693909,0.7872325778007507
138,6393,0.6064106822013855,0.8078821301460266,,
139,6439,,,0.6107838749885559,0.7872219085693359
139,6439,0.6072035431861877,0.8091954588890076,,
140,6485,,,0.611690104007721,0.787170946598053
140,6485,0.6076565980911255,0.809373676776886,,
141,6531,,,0.6103307604789734,0.7869204878807068
141,6531,0.6074300408363342,0.8058960437774658,,
142,6577,,,0.6094245314598083,0.7874249815940857
142,6577,0.6033526062965393,0.8117151260375977,,
143,6623,,,0.607612133026123,0.7872381210327148
143,6623,0.5967833399772644,0.8063796162605286,,
144,6669,,,0.6085183620452881,0.7867496609687805
144,6669,0.6059576272964478,0.8043223023414612,,
145,6715,,,0.6085183620452881,0.7867369651794434
145,6715,0.604938268661499,0.8085566163063049,,
146,6761,,,0.6094245314598083,0.7866333723068237
146,6761,0.604938268661499,0.8094988465309143,,
147,6807,,,0.6085183620452881,0.7869969010353088
147,6807,0.6024464964866638,0.8119063377380371,,
148,6853,,,0.6094245314598083,0.7868738770484924
148,6853,0.6015403866767883,0.8084663152694702,,
149,6899,,,0.6103307604789734,0.7864516377449036
149,6899,0.60675048828125,0.804726779460907,,
150,6945,,,0.6103307604789734,0.7865371704101562
150,6945,0.5999547243118286,0.811883270740509,,
151,6991,,,0.6112369894981384,0.7868560552597046
151,6991,0.6047117710113525,0.8051592707633972,,
152,7037,,,0.6121431589126587,0.7869216203689575
152,7037,0.6021066904067993,0.8100835084915161,,
153,7083,,,0.6130493879318237,0.7869716286659241
153,7083,0.6021066904067993,0.8092523217201233,,
154,7129,,,0.6121430993080139,0.7868260145187378
154,7129,0.6051648259162903,0.8087228536605835,,
155,7175,,,0.611690104007721,0.7870540618896484
155,7175,0.6051648259162903,0.8075732588768005,,
156,7221,,,0.611690104007721,0.7866618633270264
156,7221,0.6075433492660522,0.8023107051849365,,
157,7267,,,0.6116900444030762,0.7867886424064636
157,7267,0.6024464964866638,0.8067236542701721,,
158,7313,,,0.6125962734222412,0.7865564823150635
158,7313,0.6041454076766968,0.8099744915962219,,
159,7359,,,0.611690104007721,0.7864522933959961
159,7359,0.6069769859313965,0.8050680756568909,,
160,7405,,,0.6121431589126587,0.7866614460945129
160,7405,0.5998414158821106,0.8080974221229553,,
161,7451,,,0.6125962734222412,0.7867311835289001
161,7451,0.603805661201477,0.8071208596229553,,
162,7497,,,0.611690104007721,0.7867403626441956
162,7497,0.6045984625816345,0.80521559715271,,
163,7543,,,0.6121431589126587,0.7865846753120422
163,7543,0.5985955595970154,0.8062028884887695,,
164,7589,,,0.6121431589126587,0.7867305874824524
164,7589,0.603805661201477,0.8087761998176575,,
165,7635,,,0.6121431589126587,0.7868732810020447
165,7635,0.6012005805969238,0.8093988299369812,,
166,7681,,,0.6112369894981384,0.7867242097854614
166,7681,0.5999547243118286,0.8058534264564514,,
167,7727,,,0.6094245314598083,0.7864702343940735
167,7727,0.60550457239151,0.8095323443412781,,
168,7773,,,0.6130493879318237,0.7868706583976746
168,7773,0.6021066904067993,0.8072112202644348,,
169,7819,,,0.6107838749885559,0.7868963479995728
169,7819,0.5987088084220886,0.8086779117584229,,
170,7865,,,0.6094245314598083,0.7866738438606262
170,7865,0.6057311296463013,0.8076425790786743,,
171,7911,,,0.6135025024414062,0.7868421077728271
171,7911,0.607316792011261,0.8077826499938965,,
172,7957,,,0.6125962734222412,0.7868279218673706
172,7957,0.6057311296463013,0.8069987893104553,,
173,8003,,,0.6130493879318237,0.7868039608001709
173,8003,0.6009740829467773,0.8072519302368164,,
174,8049,,,0.6121431589126587,0.7870848774909973
174,8049,0.603805661201477,0.8099430799484253,,
175,8095,,,0.6130493879318237,0.7870134711265564
175,8095,0.6053913235664368,0.8065876364707947,,
176,8141,,,0.6135025024414062,0.7863370776176453
176,8141,0.6075433492660522,0.8027638792991638,,
177,8187,,,0.6121431589126587,0.7865773439407349
177,8187,0.5998414158821106,0.809373676776886,,
178,8233,,,0.6125962734222412,0.786575436592102
178,8233,0.6081096529960632,0.8083314895629883,,
179,8279,,,0.6130493879318237,0.7862341403961182
179,8279,0.6009740829467773,0.803765058517456,,
180,8325,,,0.611690104007721,0.7864135503768921
180,8325,0.6048250198364258,0.8081193566322327,,
181,8371,,,0.6121431589126587,0.7864835858345032
181,8371,0.6040321588516235,0.8060721158981323,,
182,8417,,,0.6121431589126587,0.7865239977836609
182,8417,0.6032392978668213,0.8056308031082153,,
183,8463,,,0.6130493879318237,0.7866630554199219
183,8463,0.6062974333763123,0.8043226003646851,,
184,8509,,,0.6139556169509888,0.7867650985717773
184,8509,0.6077698469161987,0.8064168691635132,,
185,8555,,,0.6139556169509888,0.7864465117454529
185,8555,0.6033526062965393,0.8039312958717346,,
186,8601,,,0.611690104007721,0.7869347333908081
186,8601,0.6095820665359497,0.8062934875488281,,
187,8647,,,0.6125962734222412,0.7869548797607422
187,8647,0.6030128002166748,0.810437023639679,,
188,8693,,,0.6125962734222412,0.7866323590278625
188,8693,0.6027862429618835,0.8059542775154114,,
189,8739,,,0.6139556169509888,0.786381721496582
189,8739,0.6048250198364258,0.8023995161056519,,
190,8785,,,0.6125962734222412,0.7865713834762573
190,8785,0.6025597453117371,0.8065463304519653,,
191,8831,,,0.6125962734222412,0.7866805791854858
191,8831,0.604371964931488,0.8099437355995178,,
192,8877,,,0.611690104007721,0.7866145968437195
192,8877,0.6056178212165833,0.8055891394615173,,
193,8923,,,0.6157680153846741,0.786614179611206
193,8923,0.6104881763458252,0.8062456846237183,,
194,8969,,,0.6144086718559265,0.7866657376289368
194,8969,0.6017668843269348,0.8053765296936035,,
195,9015,,,0.6144086718559265,0.7864595055580139
195,9015,0.6069769859313965,0.8007134795188904,,
196,9061,,,0.614861786365509,0.7865925431251526
196,9061,0.6035791039466858,0.8108967542648315,,
197,9107,,,0.6166742444038391,0.7866901159286499
197,9107,0.6101483702659607,0.8069778680801392,,
198,9153,,,0.6153148412704468,0.7864310145378113
198,9153,0.6048250198364258,0.8011942505836487,,
199,9199,,,0.6144086718559265,0.7864055633544922
199,9199,0.606184184551239,0.8065247535705566,,
